date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:52	4096/4096	---M--	200	added ('OK')	image/jpeg	etag:%221000-5af0a8d3031ab%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/7.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/avatar/7.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-media-object.html)
12:33:52	4048/4048	---M--	200	added ('OK')	image/jpeg	etag:%22fd0-5af0a8d2acd75%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/6.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/avatar/6.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-media-object.html)
12:33:52	4865/4865	---M--	200	added ('OK')	image/jpeg	etag:%221301-5af0a8d3595e0%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/8.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/avatar/8.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-media-object.html)
12:33:53	39554/39554	---M--	200	added ('OK')	image/png	etag:%229a82-5af0a8dd11fa1%22	https://motaadmin.dexignlab.com/xhtml/images/card/1.png	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/card/1.png	(from https://motaadmin.dexignlab.com/xhtml/ui-card.html)
12:33:53	36372/36372	---M--	200	added ('OK')	image/png	etag:%228e14-5af0a8de14c42%22	https://motaadmin.dexignlab.com/xhtml/images/card/3.png	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/card/3.png	(from https://motaadmin.dexignlab.com/xhtml/ui-card.html)
12:33:53	32687/32687	---M--	200	added ('OK')	image/png	etag:%227faf-5af0a8dd91be7%22	https://motaadmin.dexignlab.com/xhtml/images/card/2.png	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/card/2.png	(from https://motaadmin.dexignlab.com/xhtml/ui-card.html)
12:33:55	51214/51214	---M--	200	added ('OK')	image/jpeg	etag:%22c80e-5af0a8d581203%22	https://motaadmin.dexignlab.com/xhtml/images/big/img1.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/big/img1.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
12:33:55	62294/62294	---M--	200	added ('OK')	image/jpeg	etag:%22f356-5af0a8d616dd9%22	https://motaadmin.dexignlab.com/xhtml/images/big/img2.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/big/img2.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
12:33:55	40434/40434	---M--	200	added ('OK')	image/jpeg	etag:%229df2-5af0a8d72fa0a%22	https://motaadmin.dexignlab.com/xhtml/images/big/img4.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/big/img4.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
12:33:55	37474/37474	---M--	200	added ('OK')	image/jpeg	etag:%229262-5af0a8d7b376b%22	https://motaadmin.dexignlab.com/xhtml/images/big/img5.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/big/img5.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
12:33:55	37295/37295	---M--	200	added ('OK')	image/jpeg	etag:%2291af-5af0a8d834dbb%22	https://motaadmin.dexignlab.com/xhtml/images/big/img6.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/big/img6.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
12:33:56	57084/57084	---M--	200	added ('OK')	image/jpeg	etag:%22defc-5af0a8d8cc39c%22	https://motaadmin.dexignlab.com/xhtml/images/big/img7.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/big/img7.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
12:33:57	15181/15181	---M--	200	added ('OK')	text/css	etag:%223b4d-5af0a29a616b6%22	https://motaadmin.dexignlab.com/xhtml/vendor/select2/css/select2.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/select2/css/select2.min.css	(from https://motaadmin.dexignlab.com/xhtml/uc-select2.html)
12:33:57	72768/72768	---M--	200	added ('OK')	image/jpeg	etag:%2211c40-5af0a8d6ad6b4%22	https://motaadmin.dexignlab.com/xhtml/images/big/img3.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/big/img3.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
12:33:57	10525/10525	---M--	200	added ('OK')	application/x-javascript	etag:%22291d-5afe5779919e4%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/select2-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/select2-init.js	(from https://motaadmin.dexignlab.com/xhtml/uc-select2.html)
12:33:58	1675/1675	---M--	200	added ('OK')	text/css	etag:%2268b-5af0a27372c62%22	https://motaadmin.dexignlab.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	(from https://motaadmin.dexignlab.com/xhtml/uc-nestable.html)
12:33:58	76272/76272	---M--	200	added ('OK')	application/x-javascript	etag:%22129f0-5af0a29b9b8c2%22	https://motaadmin.dexignlab.com/xhtml/vendor/select2/js/select2.full.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/select2/js/select2.full.min.js	(from https://motaadmin.dexignlab.com/xhtml/uc-select2.html)
12:33:58	16117/16117	---M--	200	added ('OK')	application/x-javascript	etag:%223ef5-5af0a27489183%22	https://motaadmin.dexignlab.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	(from https://motaadmin.dexignlab.com/xhtml/uc-nestable.html)
12:33:58	907/907	---M--	200	added ('OK')	application/x-javascript	etag:%2238b-5afe57779df16%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/nestable-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/nestable-init.js	(from https://motaadmin.dexignlab.com/xhtml/uc-nestable.html)
12:33:59	3852/3852	---M--	200	added ('OK')	text/css	etag:%22f0c-5af0a1a4e2aad%22	https://motaadmin.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://motaadmin.dexignlab.com/xhtml/uc-noui-slider.html)
12:33:59	9142/9142	---M--	200	added ('OK')	application/x-javascript	etag:%2223b6-5af0a1b50cdb1%22	https://motaadmin.dexignlab.com/xhtml/vendor/wnumb/wNumb.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/wnumb/wNumb.js	(from https://motaadmin.dexignlab.com/xhtml/uc-noui-slider.html)
12:33:59	22337/22337	---M--	200	added ('OK')	application/x-javascript	etag:%225741-5af0a1a5619ee%22	https://motaadmin.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.js	(from https://motaadmin.dexignlab.com/xhtml/uc-noui-slider.html)
12:34:00	31650/31650	---M--	200	added ('OK')	application/x-javascript	etag:%227ba2-5afe577846667%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/nouislider-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/nouislider-init.js	(from https://motaadmin.dexignlab.com/xhtml/uc-noui-slider.html)
12:34:00	27093/27093	---M--	200	added ('OK')	text/css	etag:%2269d5-5af0a2a04a478%22	https://motaadmin.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://motaadmin.dexignlab.com/xhtml/uc-sweetalert.html)
12:34:00	37600/37600	---M--	200	added ('OK')	application/x-javascript	etag:%2292e0-5af0a2a0cadc3%22	https://motaadmin.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	(from https://motaadmin.dexignlab.com/xhtml/uc-sweetalert.html)
12:34:00	2710/2710	---M--	200	added ('OK')	application/x-javascript	etag:%22a96-5afe577b190eb%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/sweetalert.init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/sweetalert.init.js	(from https://motaadmin.dexignlab.com/xhtml/uc-sweetalert.html)
12:34:00	6454/6454	---M--	200	added ('OK')	text/css	etag:%221936-5af0a2a5a8caf%22	https://motaadmin.dexignlab.com/xhtml/vendor/toastr/css/toastr.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/toastr/css/toastr.min.css	(from https://motaadmin.dexignlab.com/xhtml/uc-toastr.html)
12:34:01	5253/5253	---M--	200	added ('OK')	application/x-javascript	etag:%221485-5af0a2a6ac655%22	https://motaadmin.dexignlab.com/xhtml/vendor/toastr/js/toastr.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/toastr/js/toastr.min.js	(from https://motaadmin.dexignlab.com/xhtml/uc-toastr.html)
12:34:01	27242/27242	---M--	200	added ('OK')	application/x-javascript	etag:%226a6a-5afe577bbbd17%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/toastr-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/toastr-init.js	(from https://motaadmin.dexignlab.com/xhtml/uc-toastr.html)
12:34:01	21066/21066	---M--	200	added ('OK')	application/x-javascript	etag:%22524a-5af0a26bd5b73%22	https://motaadmin.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	(from https://motaadmin.dexignlab.com/xhtml/map-jqvmap.html)
12:34:02	60601/60601	---M--	200	added ('OK')	application/x-javascript	etag:%22ecb9-5af0a26cfdf0a%22	https://motaadmin.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	(from https://motaadmin.dexignlab.com/xhtml/map-jqvmap.html)
12:34:02	47714/47714	---M--	200	added ('OK')	application/x-javascript	etag:%22ba62-5af0a26c6c44f%22	https://motaadmin.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	(from https://motaadmin.dexignlab.com/xhtml/map-jqvmap.html)
12:34:02	1727/1727	---M--	200	added ('OK')	application/x-javascript	etag:%226bf-5afe57768a104%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/jqvmap-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/jqvmap-init.js	(from https://motaadmin.dexignlab.com/xhtml/map-jqvmap.html)
12:34:02	14098/14098	---M--	200	added ('OK')	application/x-javascript	etag:%223712-5afe576c8f890%22	https://motaadmin.dexignlab.com/xhtml/js/styleSwitcher.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/styleSwitcher.js	(from https://motaadmin.dexignlab.com/xhtml/map-jqvmap.html)
12:34:03	36701/36701	---M--	200	added ('OK')	application/x-javascript	etag:%228f5d-5afe577c6034d%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/widgets-script-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/widgets-script-init.js	(from https://motaadmin.dexignlab.com/xhtml/widget-basic.html)
12:34:03	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:34:01%20GMT	https://motaadmin.dexignlab.com/xhtml/css/icomoon.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/css/icomoon.css	(from https://motaadmin.dexignlab.com/xhtml/icon-svg.html)
12:34:03	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Nov%202020%2008:34:01%20GMT	https://motaadmin.dexignlab.com/xhtml/error-404.html	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/error-404.html	(from https://motaadmin.dexignlab.com/xhtml/icon-svg.html)
12:34:31	6019/6019	---M--	200	added ('OK')	text/css	etag:%221783-5af0a26626a2c%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-steps/css/jquery.steps.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-steps/css/jquery.steps.css	(from https://motaadmin.dexignlab.com/xhtml/form-wizard.html)
12:34:32	13862/13862	---M--	200	added ('OK')	application/x-javascript	etag:%223626-5af0a26528bab%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	(from https://motaadmin.dexignlab.com/xhtml/form-wizard.html)
12:34:33	24371/24371	---M--	200	added ('OK')	application/x-javascript	etag:%225f33-5af0a19ddc29a%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	(from https://motaadmin.dexignlab.com/xhtml/form-wizard.html)
12:34:33	4173/4173	---M--	200	added ('OK')	application/x-javascript	etag:%22104d-5afe577637de9%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/jquery.validate-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/jquery.validate-init.js	(from https://motaadmin.dexignlab.com/xhtml/form-wizard.html)
12:34:33	488/488	---M--	200	added ('OK')	application/x-javascript	etag:%221e8-5afe5775cba23%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/jquery-steps-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/jquery-steps-init.js	(from https://motaadmin.dexignlab.com/xhtml/form-wizard.html)
12:34:33	18395/18395	---M--	200	added ('OK')	text/css	etag:%2247db-5af0a1abb1050%22	https://motaadmin.dexignlab.com/xhtml/vendor/summernote/summernote.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/summernote/summernote.css	(from https://motaadmin.dexignlab.com/xhtml/form-editor-summernote.html)
12:34:34	382/382	---M--	200	added ('OK')	application/x-javascript	etag:%2217e-5afe577a54ee5%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/summernote-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/summernote-init.js	(from https://motaadmin.dexignlab.com/xhtml/form-editor-summernote.html)
12:34:34	122968/122968	---M--	200	added ('OK')	application/x-javascript	etag:%221e058-5af0a29ecc9b1%22	https://motaadmin.dexignlab.com/xhtml/vendor/summernote/js/summernote.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/summernote/js/summernote.min.js	(from https://motaadmin.dexignlab.com/xhtml/form-editor-summernote.html)
12:34:34	8069/8069	---M--	200	added ('OK')	text/css	etag:%221f85-5af0a0e77aa7e%22	https://motaadmin.dexignlab.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:35	3141/3141	---M--	200	added ('OK')	text/css	etag:%22c45-5af0a223e2192%22	https://motaadmin.dexignlab.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:35	5962/5962	---M--	200	added ('OK')	text/css	etag:%22174a-5af0a25cb8151%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:35	3656/3656	---M--	200	added ('OK')	text/css	etag:%22e48-5af0a1e0d62db%22	https://motaadmin.dexignlab.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:35	1985/1985	---M--	200	added ('OK')	text/css	etag:%227c1-5af0a280df76d%22	https://motaadmin.dexignlab.com/xhtml/vendor/pickadate/themes/default.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/pickadate/themes/default.css	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:36	4239/4239	---M--	200	added ('OK')	text/css	etag:%22108f-5af0a28135ba2%22	https://motaadmin.dexignlab.com/xhtml/vendor/pickadate/themes/default.date.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/pickadate/themes/default.date.css	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:36	11157/11157	---M--	200	added ('OK')	application/x-javascript	etag:%222b95-5af0a224fbac8%22	https://motaadmin.dexignlab.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:36	67268/67268	---M--	200	added ('OK')	application/x-javascript	etag:%22106c4-5af0a0e80b834%22	https://motaadmin.dexignlab.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:36	12402/12402	---M--	200	added ('OK')	application/x-javascript	etag:%223072-5af0a19844aee%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:37	9665/9665	---M--	200	added ('OK')	application/x-javascript	etag:%2225c1-5af0a199588ff%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:38	33592/33592	---M--	200	added ('OK')	application/x-javascript	etag:%228338-5af0a25fd18a5%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:38	57905/57905	---M--	200	added ('OK')	application/x-javascript	etag:%22e231-5af0a1e212bf7%22	https://motaadmin.dexignlab.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:38	8779/8779	---M--	200	added ('OK')	application/x-javascript	etag:%22224b-5af0a1a7dd336%22	https://motaadmin.dexignlab.com/xhtml/vendor/pickadate/picker.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/pickadate/picker.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:39	9085/9085	---M--	200	added ('OK')	application/x-javascript	etag:%22237d-5af0a1a8496fc%22	https://motaadmin.dexignlab.com/xhtml/vendor/pickadate/picker.time.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/pickadate/picker.time.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:39	12800/12800	---M--	200	added ('OK')	application/x-javascript	etag:%223200-5af0a1a774386%22	https://motaadmin.dexignlab.com/xhtml/vendor/pickadate/picker.date.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/pickadate/picker.date.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:39	922/922	---M--	200	added ('OK')	application/x-javascript	etag:%2239a-5afe57719d7b7%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:39	589/589	---M--	200	added ('OK')	application/x-javascript	etag:%2224d-5afe57733a14a%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/clock-picker-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/clock-picker-init.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:40	278/278	---M--	200	added ('OK')	application/x-javascript	etag:%22116-5afe577579708%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:40	541/541	---M--	200	added ('OK')	application/x-javascript	etag:%2221d-5afe5776db71a%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/material-date-picker-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/material-date-picker-init.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:40	127/127	---M--	200	added ('OK')	application/x-javascript	etag:%227f-5afe577898982%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/pickadate-init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/pickadate-init.js	(from https://motaadmin.dexignlab.com/xhtml/form-pickers.html)
12:34:41	13901/13901	---M--	200	added ('OK')	text/css	etag:%22364d-5af0a22845f5c%22	https://motaadmin.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:41	5268/5268	---M--	200	added ('OK')	image/jpeg	etag:%221494-5af0a8eddfbd5%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic1.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic1.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:41	4757/4757	---M--	200	added ('OK')	image/jpeg	etag:%221295-5af0a8ee9e2b6%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic2.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic2.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:42	5107/5107	---M--	200	added ('OK')	image/jpeg	etag:%2213f3-5af0a8eef1fdc%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic3.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic3.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:42	6350/6350	---M--	200	added ('OK')	image/jpeg	etag:%2218ce-5af0a8ef8f0e2%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic4.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic4.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:42	5471/5471	---M--	200	added ('OK')	image/jpeg	etag:%22155f-5af0a8efe3b0d%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic5.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic5.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:43	5417/5417	---M--	200	added ('OK')	image/jpeg	etag:%221529-5af0a8f03ac48%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic6.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic6.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:43	5878/5878	---M--	200	added ('OK')	image/jpeg	etag:%2216f6-5af0a8f090378%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic7.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic7.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:43	6416/6416	---M--	200	added ('OK')	image/jpeg	etag:%221910-5af0a8f0e4da3%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic8.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic8.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:43	7477/7477	---M--	200	added ('OK')	image/jpeg	etag:%221d35-5af0a8f13bede%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic9.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic9.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:44	8723/8723	---M--	200	added ('OK')	image/jpeg	etag:%222213-5af0a8ee48b86%22	https://motaadmin.dexignlab.com/xhtml/images/profile/small/pic10.jpg	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/images/profile/small/pic10.jpg	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
12:34:44	4883/4883	---M--	200	added ('OK')	application/x-javascript	etag:%221313-5afe57744f966%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/datatables.init.js	C:/My%20Web%20Sites/Starex/motaadmin.dexignlab.com/xhtml/js/plugins-init/datatables.init.js	(from https://motaadmin.dexignlab.com/xhtml/table-datatable-basic.html)
